Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/10          std::discrete_distribution<int>::param_type::_M_initialize() [186]
[210]    0.0    0.00    0.00      10         std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [210]
                0.00    0.00     113/565         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [50]
                0.00    0.00     113/113         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator*() [77]
                0.00    0.00     113/113         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double const&) [76]
                0.00    0.00     113/113         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator++() [78]
                0.00    0.00     113/452         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [52]
                0.00    0.00     113/369         bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [55]
                0.00    0.00      10/10          bool __gnu_cxx::operator==<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [171]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [212]
[211]    0.0    0.00    0.00      10         double* std::__niter_wrap<double*>(double* const&, double*) [211]
-----------------------------------------------
                0.00    0.00      10/10          double* std::copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [220]
[212]    0.0    0.00    0.00      10         double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [212]
                0.00    0.00      20/52          double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [101]
                0.00    0.00      10/70          double* std::__niter_base<double*>(double*) [94]
                0.00    0.00      10/10          double* std::__copy_move_a1<false, double*, double*>(double*, double*, double*) [215]
                0.00    0.00      10/10          double* std::__niter_wrap<double*>(double* const&, double*) [211]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double const&) [209]
[213]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double const&, __gnu_cxx::__ops::_Iter_less_val) [213]
                0.00    0.00      37/37          void std::__advance<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, long>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >&, long, std::random_access_iterator_tag) [112]
                0.00    0.00      37/37          bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double const>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double const&) const [111]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator++() [158]
                0.00    0.00      10/30          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [116]
-----------------------------------------------
                0.00    0.00      10/10          std::discrete_distribution<int>::param_type::_M_initialize() [186]
[214]    0.0    0.00    0.00      10         std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::back_inserter<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [214]
                0.00    0.00      10/10          std::back_insert_iterator<std::vector<double, std::allocator<double> > >::back_insert_iterator(std::vector<double, std::allocator<double> >&) [185]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [212]
[215]    0.0    0.00    0.00      10         double* std::__copy_move_a1<false, double*, double*>(double*, double*, double*) [215]
                0.00    0.00      10/10          double* std::__copy_move_a2<false, double*, double*>(double*, double*, double*) [216]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__copy_move_a1<false, double*, double*>(double*, double*, double*) [215]
[216]    0.0    0.00    0.00      10         double* std::__copy_move_a2<false, double*, double*>(double*, double*, double*) [216]
                0.00    0.00      10/10          double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double, double>(double*, double*, double*) [181]
-----------------------------------------------
                0.00    0.00      10/10          std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [206]
[217]    0.0    0.00    0.00      10         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [217]
                0.00    0.00      20/20          std::log(long double) [153]
                0.00    0.00      20/20          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [144]
                0.00    0.00      20/20          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [145]
                0.00    0.00      10/74          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [91]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [219]
[218]    0.0    0.00    0.00      10         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [218]
                0.00    0.00      10/10          double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [184]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_range_initialize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::forward_iterator_tag) [199]
[219]    0.0    0.00    0.00      10         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [219]
                0.00    0.00      10/10          double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [218]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [184]
